StudentID,StudentName,Major
62040255,Anthony Garcia,Chemistry
62040256,William Williams,Law
62040257,James Soto,Statistics
62040258,Steven Walker,Law
62040259,Lori Bates,Computer Science
62040260,Miguel Rodriguez,Mathematics
62040261,Mallory Stanley,Mathematics
62040262,Laurie Boyer,Economics
62040263,Jason Nguyen,Chemistry
62040264,Mark Hansen,Biology
62040265,Juan King,Psychology
62040266,Lisa Diaz,Law
62040267,Karen Graham,Physics
62040268,Heather Cochran,Physics
62040269,Thomas Hood,Law
62040270,Philip Roy,Biology
62040271,Sally Anderson,Chemistry
62040272,Linda Klein,Biology
62040273,David Hall,Psychology
62040274,James Miller,Law
62040275,Gary Phillips,Statistics
62040276,Melissa Smith,Biology
62040277,Eric Walker,Gender Studies
62040278,Jonathan Green,Physics
62040279,Daniel York,Computer Science
62040280,Mary Melton,Chemistry
62040281,Peter Kelly,Law
62040282,William Ramsey,Physics
62040283,Harold Kline,Law
62040284,Courtney Pham,Law
62040285,Hailey Jones,Mathematics
62040286,Dennis Thompson,Psychology
62040287,Michael Zamora,Law
62040288,Adam Marquez,Biology
62040289,Steven Reyes,Biology
62040290,Charles Hall,Physics
62040291,Eric Clark,Statistics
62040292,Morgan Hines,Economics
62040293,Penny Marshall,Physics
62040294,Jimmy Serrano,Physics
62040295,Chase Kirby,Chemistry
62040296,Jose Miles,Chemistry
62040297,Robert Stevens,Economics
62040298,Christopher Sanchez,Law
62040299,James Perez,Computer Science
62040300,Kelly Cline,Computer Science
62040301,Stephanie Hernandez,Statistics
62040302,Alexander Parsons,Economics
62040303,Laura Blankenship,Law
62040304,Kaitlin Williams,Gender Studies
62040305,Kimberly Giles,Physics
62040306,James Guerra,Chemistry
62040307,Terri Castro,Law
62040308,William Bond,Gender Studies
62040309,Michael Harvey,Mathematics
62040310,Ashley Casey,Mathematics
62040311,Lee Collins,Statistics
62040312,Anna King,Physics
62040313,Emily Spears,Gender Studies
62040314,Michael Gardner,Mathematics
62040315,Janet Norman,Physics
62040316,Michelle Williams,Biology
62040317,Christopher Hardy,Biology
62040318,Robin Dixon,Statistics
62040319,James Johnson,Statistics
62040320,Kathryn Benton,Chemistry
62040321,James Watson,Chemistry
62040322,Paula Martin,Law
62040323,Juan Jennings,Gender Studies
62040324,Amanda Wolf,Law
62040325,Kevin Clark,Physics
62040326,Debra Solomon,Mathematics
62040327,Kevin Murray,Psychology
62040328,Shawn Rivera,Economics
62040329,Benjamin Warren,Gender Studies
62040330,Timothy Smith,Economics
62040331,James Lee,Gender Studies
62040332,Kerry Perry,Computer Science
62040333,Kyle Edwards,Law
62040334,Richard Bowers,Biology
62040335,Brenda Davis,Law
62040336,Michelle Cruz,Computer Science
62040337,Christopher Sparks,Biology
62040338,James Myers,Computer Science
62040339,Matthew Johnson,Psychology
62040340,Stephen Griffin,Mathematics
62040341,Jessica Ponce,Economics
62040342,Gary Oliver,Mathematics
62040343,Kevin Vega,Law
62040344,Erik Benitez,Gender Studies
62040345,Joyce Walton,Physics
62040346,Maria Deleon,Chemistry
62040347,Holly Ford,Computer Science
62040348,Jennifer Clark,Physics
62040349,John Ramos,Biology
62040350,Breanna Gordon,Economics
62040351,Paul King,Chemistry
62040352,Gregory Martinez,Psychology
62040353,Jennifer Johnson,Computer Science
62040354,James Beck,Computer Science
62040355,Ian Waters,Biology
62040356,Chad Davis,Mathematics
62040357,Jeffrey Dunlap,Statistics
62040358,Christopher Hawkins,Computer Science
62040359,Gabriella Santiago,Chemistry
62040360,Tyler Collins,Law
62040361,Gerald Jenkins,Gender Studies
62040362,Tina Johnson,Law
62040363,Betty Farmer,Biology
62040364,Renee Rios,Biology
62040365,Dana Jenkins,Gender Studies
62040366,Andrew Williams,Economics
62040367,Derek Morgan,Law
62040368,Monica Myers,Mathematics
62040369,Dawn Robinson,Mathematics
62040370,William Martinez,Chemistry
62040371,Jonathan Bass,Gender Studies
62040372,William Potter,Physics
62040373,Jessica Reed,Mathematics
62040374,Craig Green,Biology
62040375,Isaac Johnson,Physics
62040376,David Gomez,Physics
62040377,Brian Little,Psychology
62040378,Joseph Jordan,Computer Science
62040379,Jessica Horton,Psychology
62040380,Jacob Phillips,Psychology
62040381,Nicole Morgan,Law
62040382,Charles Melton,Chemistry
62040383,Shawna Lopez,Biology
62040384,Ethan Ford,Mathematics
62040385,Douglas Patton,Psychology
62040386,Matthew Evans,Gender Studies
62040387,Sarah Becker,Statistics
62040388,Travis Fisher,Computer Science
62040389,Daniel Fitzpatrick,Statistics
62040390,Jesse Garcia,Biology
62040391,Richard Scott,Chemistry
62040392,Jessica Wright,Law
62040393,Kathryn Graves,Biology
62040394,Gregory Nelson,Mathematics
62040395,Deborah Johnson,Computer Science
62040396,Nicholas Lowe,Economics
62040397,Kenneth Burke,Physics
62040398,Tommy Jones,Gender Studies
62040399,Lisa Leon,Biology
62040400,Lisa Martin,Gender Studies
62040401,Sherry Bray,Physics
62040402,Erin Coleman,Physics
62040403,Daisy Neal,Physics
62040404,Molly Cole,Statistics
62040405,Jeffrey Porter,Statistics
62040406,Sarah Perez,Statistics
62040407,Suzanne Lewis,Mathematics
62040408,Jacqueline Carey,Biology
62040409,Amy English,Statistics
62040410,Samantha Webster,Law
62040411,Jason Thompson,Economics
62040412,Garrett Baker,Computer Science
62040413,Tyler Richardson,Psychology
62040414,Ashley Taylor,Computer Science
62040415,Jacob Chavez,Chemistry
62040416,Nancy Sherman,Chemistry
62040417,Terri Parker,Statistics
62040418,Marissa Williams,Mathematics
62040419,Rachael Campbell,Mathematics
62040420,Willie Melendez,Statistics
62040421,David Smith,Mathematics
62040422,Laura Lewis,Statistics
62040423,Elizabeth Lewis,Economics
62040424,Seth Marshall,Computer Science
62040425,Austin Brady,Physics
62040426,Chris Brady,Physics
62040427,Joseph Thompson,Psychology
62040428,Elizabeth Allen,Physics
62040429,Crystal Jensen,Physics
62040430,Katie Rodriguez,Psychology
62040431,Todd Meyer,Psychology
62040432,Emma Armstrong,Law
62040433,Tina Washington,Law
62040434,David Garcia,Gender Studies
62040435,Alexa Ryan,Law
62040436,Valerie Hopkins,Gender Studies
62040437,Sabrina King,Chemistry
62040438,Breanna Parks,Economics
62040439,Sean Campbell,Biology
62040440,Caleb Brown,Gender Studies
62040441,Leonard Davis,Chemistry
62040442,Melody Adams,Mathematics
62040443,David Dyer,Physics
62040444,Zachary Patterson,Economics
62040445,Scott Russell,Physics
62040446,Kirk Lucas,Gender Studies
62040447,Stephanie Carter,Chemistry
62040448,Matthew Smith,Psychology
62040449,Stephanie Beltran,Mathematics
62040450,David Hurst,Psychology
62040451,Daniel Roberts,Physics
62040452,Rebecca James,Chemistry
62040453,Heather Little,Psychology
62040454,Andrew Kaufman,Chemistry
62040455,Lawrence Garza,Physics
62040456,Jack Rodriguez,Statistics
62040457,Zachary Wolf,Mathematics
62040458,Ruth Rollins,Statistics
62040459,Erika Smith,Statistics
62040460,Belinda Santos,Chemistry
62040461,Timothy Anderson,Gender Studies
62040462,Sara Obrien,Gender Studies
62040463,Shannon Stanton,Statistics
62040464,Rodney Bird,Psychology
62040465,Tiffany Nolan,Psychology
62040466,Rebecca Odom,Biology
62040467,Benjamin Novak,Physics
62040468,Matthew Irwin,Law
62040469,Jeremy Shaffer,Mathematics
62040470,Michael Dunn,Mathematics
62040471,Ian Richardson,Chemistry
62040472,Amanda Smith,Biology
62040473,Jean Davis,Computer Science
62040474,Kenneth Golden,Mathematics
62040475,Stephanie Cook,Gender Studies
62040476,Anthony Mathis,Physics
62040477,Jesse Smith,Law
62040478,Jonathan Martin,Law
62040479,Dakota Orr,Economics
62040480,Carl Nelson,Biology
62040481,Janice Mendez,Statistics
62040482,Brian Wilson,Statistics
62040483,Wayne Davis,Mathematics
62040484,Calvin Welch,Biology
62040485,Donald Gill,Physics
62040486,Marie Richmond,Psychology
62040487,Pamela Jimenez,Mathematics
62040488,Randy Jackson,Gender Studies
62040489,Donald Hammond,Physics
62040490,Monica Nelson,Chemistry
62040491,Robert Harvey,Biology
62040492,Hunter Payne,Law
62040493,Dominique Berger,Mathematics
62040494,Brittany Carpenter,Gender Studies
62040495,Jodi Knight,Physics
62040496,Samantha Nichols,Law
62040497,Katie Collins,Chemistry
62040498,Jeffrey Shelton,Mathematics
62040499,Kyle Thomas,Mathematics
62040500,Jessica Thompson,Biology
62040501,Mark Miller,Gender Studies
62040502,Susan Hughes,Computer Science
62040503,Paula Parker,Physics
62040504,Mary Long,Psychology
62040505,Peter Russell,Mathematics
62040506,Tracy Mccoy,Biology
62040507,Michael Stanley,Mathematics
62040508,Timothy Brown,Statistics
62040509,Nicholas Henry,Gender Studies
62040510,Amber Wong,Computer Science
62040511,Todd Moore,Statistics
62040512,Christopher Garcia,Chemistry
62040513,Matthew Weber,Computer Science
62040514,Fred Page,Economics
62040515,Craig Thompson,Computer Science
62040516,Mary Lopez,Mathematics
62040517,Kelly Adkins,Mathematics
62040518,Christopher Kim,Computer Science
62040519,Jasmine Simpson,Chemistry
62040520,Jeremy Turner,Physics
62040521,Joseph Hamilton,Computer Science
62040522,Sydney Mitchell,Physics
62040523,Hailey Mcdaniel,Psychology
62040524,Rachel Williamson,Psychology
62040525,Chad Allen,Biology
62040526,Kimberly Williams,Law
62040527,Dana Parker,Gender Studies
62040528,Ronald Oneal,Statistics
62040529,Meghan Petty,Economics
62040530,Nicole Baxter,Computer Science
62040531,Joseph Mccormick,Computer Science
62040532,Anthony Gomez,Computer Science
62040533,James Robbins,Computer Science
62040534,Barry Williamson,Physics
62040535,Jennifer Cline,Biology
62040536,Jeffrey Moreno,Gender Studies
62040537,Julie Murphy,Mathematics
62040538,Alexander Reeves,Economics
62040539,Michelle Bautista,Physics
62040540,Donna Mcguire,Mathematics
62040541,Valerie Dennis,Economics
62040542,Laurie Bowman,Psychology
62040543,Kyle Nash,Computer Science
62040544,Rebecca Reynolds,Mathematics
62040545,Kristen Harris,Gender Studies
62040546,Jeffrey Galloway,Physics
62040547,Ashley Anderson,Psychology
62040548,Amber West,Computer Science
62040549,David Wilkins,Economics
62040550,Erin Harvey,Physics
62040551,Charles Kerr,Mathematics
62040552,Gregory Donaldson,Computer Science
62040553,Colin Herrera,Computer Science
62040554,Felicia Sanders,Physics
62040555,Cameron Woodward,Psychology
62040556,Andrew Stone,Law
62040557,David Jackson,Statistics
62040558,Patricia Richardson,Gender Studies
62040559,Crystal Clarke,Gender Studies
62040560,Patricia Baker,Economics
62040561,Melissa Richard,Statistics
62040562,Mark Wilkinson,Chemistry
62040563,Ashley Becker,Computer Science
62040564,Krista Butler,Mathematics
62040565,Mary Robinson,Psychology
62040566,Geoffrey Vasquez,Chemistry
62040567,Gregory Padilla,Physics
62040568,Robin Lewis,Gender Studies
62040569,Hannah Davis,Biology
62040570,Lindsay Ross,Economics
62040571,Tara Spears,Physics
62040572,Cassandra Castro,Physics
62040573,Jennifer Hernandez,Physics
62040574,Julie Phillips,Mathematics
62040575,Amber Douglas,Physics
62040576,Christopher Johns,Statistics
62040577,Judy Moses,Psychology
62040578,Jonathan Atkins,Psychology
62040579,Lauren Jones,Economics
62040580,Jessica Wiggins,Gender Studies
62040581,Susan Rangel,Psychology
62040582,Spencer Wade,Computer Science
62040583,Ian Robles,Computer Science
62040584,Steven Cameron,Mathematics
62040585,Amanda Wilson,Mathematics
62040586,Ricardo Simmons,Biology
62040587,Susan Rios,Mathematics
62040588,Kevin Butler,Biology
62040589,Darren Harper,Mathematics
62040590,Cody Neal,Gender Studies
62040591,James James,Statistics
62040592,Timothy Davies,Gender Studies
62040593,Robert Nelson,Biology
62040594,Peter Smith,Biology
62040595,Martin Alvarez,Biology
62040596,Mary Lawrence,Physics
62040597,Veronica Lawrence,Psychology
62040598,Deanna Carlson,Mathematics
62040599,Matthew Murray,Economics
62040600,Brittany Goodwin,Biology
62040601,Michelle Wright,Chemistry
62040602,Melissa Contreras,Chemistry
62040603,Tricia Mullen,Statistics
62040604,Jonathan Lyons,Psychology
62040605,Gregory Peterson,Physics
62040606,Stephen Bonilla,Chemistry
62040607,Adam Morgan,Physics
62040608,Cassandra Chavez,Chemistry
62040609,Randall Herrera,Law
62040610,Bonnie Chen,Mathematics
62040611,Jeffrey Burns,Psychology
62040612,Samuel Howell,Biology
62040613,Cassandra Valdez,Computer Science
62040614,Joseph Anthony,Gender Studies
62040615,Leslie Ward,Computer Science
62040616,Lisa Sparks,Computer Science
62040617,Kevin Booker,Psychology
62040618,Victoria Townsend,Mathematics
62040619,Elizabeth Farmer,Law
62040620,Michael Hampton,Statistics
62040621,Nicholas Stewart,Psychology
62040622,Johnny Anderson,Physics
62040623,Jennifer Long,Physics
62040624,Suzanne Wilson,Psychology
62040625,Sabrina Webster,Mathematics
62040626,Michelle Brown,Physics
62040627,Richard Jones,Law
62040628,Bonnie Dillon,Physics
62040629,John Gallagher,Computer Science
62040630,Brian Martin,Physics
62040631,Veronica Jones,Physics
62040632,Paula Cox,Mathematics
62040633,Martin Reilly,Law
62040634,Steven Harrington,Computer Science
62040635,Christine Johnson,Physics
62040636,Christian Robinson,Computer Science
62040637,Marcus Moran,Computer Science
62040638,Robert Chavez,Economics
62040639,Erica Christensen,Gender Studies
62040640,Tonya Rice,Statistics
62040641,Joshua Rodriguez,Law
62040642,Chelsea Barrera,Mathematics
62040643,Elizabeth Rodriguez,Statistics
62040644,Jonathan Owens,Law
62040645,James Jones,Psychology
62040646,Paul Huber,Law
62040647,Susan Bennett,Economics
62040648,Joshua Lewis,Statistics
62040649,Kevin Campbell,Chemistry
62040650,Tyler Marks,Computer Science
62040651,Derek Molina,Statistics
62040652,Kristen Leonard,Economics
62040653,Sarah Anderson,Law
62040654,Lisa Peterson,Economics
62040655,Joshua Mack,Chemistry
62040656,Whitney Kennedy,Economics
62040657,Ruth Johnson,Law
62040658,Bobby Mejia,Computer Science
62040659,Ashley Church,Chemistry
62040660,Jeffery Smith,Statistics
62040661,David Freeman,Economics
62040662,Jeffrey Carney,Chemistry
62040663,Debra Gallegos,Statistics
62040664,Christopher Bradshaw,Psychology
62040665,Donna Williams,Law
62040666,Christopher Lopez,Physics
62040667,David Ponce,Law
62040668,Nicholas Wallace,Mathematics
62040669,Tracey Dixon,Law
62040670,Jeremy Garza,Economics
62040671,Lindsey Brown,Economics
62040672,Marcus Harrison,Psychology
62040673,Ronald Cox,Gender Studies
62040674,Christopher Williams,Physics
62040675,Mercedes King,Psychology
62040676,Alice Anderson,Statistics
62040677,Paul Horne,Chemistry
62040678,Mark Scott,Computer Science
62040679,Adam Marshall,Psychology
62040680,Anne Davidson,Physics
62040681,Matthew Marshall,Psychology
62040682,Jennifer Chavez,Psychology
62040683,Daniel York,Mathematics
62040684,Scott Dean,Physics
62040685,Monica York,Economics
62040686,Ronald Davis,Law
62040687,Eric Rocha,Gender Studies
62040688,Brian Bernard,Chemistry
62040689,Robert Johnson,Biology
62040690,Cory Jenkins,Economics
62040691,Mark Shepherd,Physics
62040692,Joy West,Mathematics
62040693,Wesley Brewer,Law
62040694,Gail Copeland,Psychology
62040695,Carrie Lewis,Computer Science
62040696,Debra Jackson,Gender Studies
62040697,John Mcguire,Gender Studies
62040698,Daniel Pacheco,Physics
62040699,Ricky Howard,Computer Science
62040700,Thomas Barber,Economics
62040701,Jeremy Ramos,Psychology
62040702,Ryan Patel,Mathematics
62040703,Joseph Martin,Mathematics
62040704,Heather Ellis,Chemistry
62040705,Jessica Brock,Law
62040706,Linda Rojas,Psychology
62040707,Kelsey Hughes,Computer Science
62040708,Jessica Hart,Physics
62040709,James Flowers,Gender Studies
62040710,Robert Hudson,Biology
62040711,Jerry Moore,Computer Science
62040712,Jody Martin,Mathematics
62040713,Laura Davis,Mathematics
62040714,Alexa Price,Law
62040715,Nathan Garcia,Physics
62040716,Kelsey Sparks,Chemistry
62040717,Randy Nelson,Statistics
62040718,Mikayla Jones,Mathematics
62040719,Martin Hayes,Biology
62040720,Gabriella Smith,Gender Studies
62040721,Patrick Drake,Gender Studies
62040722,Melissa Rodriguez,Mathematics
62040723,Vicki Garcia,Gender Studies
62040724,Danielle Rios,Statistics
62040725,Jeffery Cunningham,Psychology
62040726,Steven Solis,Physics
62040727,Luis Reyes,Law
62040728,Patrick Higgins,Chemistry
62040729,David Hicks,Biology
62040730,James Rojas,Statistics
62040731,Christopher Pugh,Chemistry
62040732,Antonio Gonzalez,Physics
62040733,Harold Barker,Law
62040734,Amanda Ross,Psychology
62040735,Kristopher Fox,Chemistry
62040736,Brad Watson,Economics
62040737,Christopher Giles,Mathematics
62040738,Destiny Wilcox,Computer Science
62040739,James Henry,Mathematics
62040740,Omar Stewart,Mathematics
62040741,Micheal Rodriguez,Computer Science
62040742,Victoria Flynn,Biology
62040743,Robert Thomas,Law
62040744,Thomas Reynolds,Gender Studies
62040745,Brent Mckinney,Economics
